,recording,file,label,valid_frames,recording_short,unique_label
198,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,695.npy,NaturalImages,322,2-10,2-10_695_NaturalImages
199,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,660.npy,NaturalImages,322,2-10,2-10_660_NaturalImages
200,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,263.npy,NaturalVideo,300,2-10,2-10_263_NaturalVideo
201,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,157.npy,NaturalVideo,300,2-10,2-10_157_NaturalVideo
202,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,196.npy,PinkNoise,324,2-10,2-10_196_PinkNoise
203,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,341.npy,NaturalVideo,300,2-10,2-10_341_NaturalVideo
204,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,583.npy,NaturalVideo,300,2-10,2-10_583_NaturalVideo
205,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,230.npy,NaturalVideo,300,2-10,2-10_230_NaturalVideo
206,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,337.npy,NaturalVideo,300,2-10,2-10_337_NaturalVideo
207,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,390.npy,NaturalVideo,300,2-10,2-10_390_NaturalVideo
208,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,605.npy,NaturalVideo,300,2-10,2-10_605_NaturalVideo
209,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,590.npy,NaturalVideo,300,2-10,2-10_590_NaturalVideo
210,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,206.npy,NaturalVideo,300,2-10,2-10_206_NaturalVideo
211,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,112.npy,NaturalVideo,300,2-10,2-10_112_NaturalVideo
212,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,405.npy,NaturalVideo,300,2-10,2-10_405_NaturalVideo
213,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,581.npy,NaturalVideo,300,2-10,2-10_581_NaturalVideo
214,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,485.npy,NaturalVideo,300,2-10,2-10_485_NaturalVideo
215,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,553.npy,NaturalVideo,300,2-10,2-10_553_NaturalVideo
216,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,123.npy,NaturalVideo,300,2-10,2-10_123_NaturalVideo
217,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,159.npy,NaturalVideo,300,2-10,2-10_159_NaturalVideo
218,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,386.npy,NaturalVideo,300,2-10,2-10_386_NaturalVideo
219,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,96.npy,NaturalVideo,300,2-10,2-10_96_NaturalVideo
220,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,286.npy,NaturalVideo,300,2-10,2-10_286_NaturalVideo
221,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,179.npy,NaturalVideo,300,2-10,2-10_179_NaturalVideo
222,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,266.npy,NaturalVideo,300,2-10,2-10_266_NaturalVideo
223,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,517.npy,NaturalVideo,300,2-10,2-10_517_NaturalVideo
224,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,222.npy,NaturalVideo,300,2-10,2-10_222_NaturalVideo
225,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,622.npy,NaturalVideo,300,2-10,2-10_622_NaturalVideo
226,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,399.npy,NaturalVideo,300,2-10,2-10_399_NaturalVideo
227,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,265.npy,NaturalVideo,300,2-10,2-10_265_NaturalVideo
228,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,443.npy,NaturalVideo,300,2-10,2-10_443_NaturalVideo
229,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,35.npy,NaturalVideo,300,2-10,2-10_35_NaturalVideo
230,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,506.npy,NaturalVideo,300,2-10,2-10_506_NaturalVideo
231,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,139.npy,NaturalVideo,300,2-10,2-10_139_NaturalVideo
232,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,254.npy,NaturalVideo,300,2-10,2-10_254_NaturalVideo
233,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,511.npy,NaturalVideo,300,2-10,2-10_511_NaturalVideo
234,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,148.npy,NaturalVideo,300,2-10,2-10_148_NaturalVideo
235,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,676.npy,NaturalImages,319,2-10,2-10_676_NaturalImages
236,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,445.npy,NaturalVideo,300,2-10,2-10_445_NaturalVideo
237,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,132.npy,Gabor,300,2-10,2-10_132_Gabor
238,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,535.npy,NaturalVideo,300,2-10,2-10_535_NaturalVideo
239,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,645.npy,NaturalVideo,300,2-10,2-10_645_NaturalVideo
240,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,652.npy,NaturalVideo,300,2-10,2-10_652_NaturalVideo
241,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,559.npy,NaturalVideo,300,2-10,2-10_559_NaturalVideo
242,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,424.npy,NaturalVideo,300,2-10,2-10_424_NaturalVideo
243,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,410.npy,Gabor,300,2-10,2-10_410_Gabor
244,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,498.npy,NaturalVideo,300,2-10,2-10_498_NaturalVideo
245,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,397.npy,NaturalVideo,300,2-10,2-10_397_NaturalVideo
246,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,146.npy,NaturalVideo,300,2-10,2-10_146_NaturalVideo
247,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,462.npy,NaturalVideo,300,2-10,2-10_462_NaturalVideo
248,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,247.npy,PinkNoise,324,2-10,2-10_247_PinkNoise
249,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,324.npy,PinkNoise,324,2-10,2-10_324_PinkNoise
250,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,336.npy,NaturalVideo,300,2-10,2-10_336_NaturalVideo
251,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,620.npy,PinkNoise,324,2-10,2-10_620_PinkNoise
252,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,694.npy,NaturalImages,319,2-10,2-10_694_NaturalImages
253,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,712.npy,NaturalImages,313,2-10,2-10_712_NaturalImages
254,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,145.npy,Gabor,300,2-10,2-10_145_Gabor
255,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,449.npy,NaturalVideo,300,2-10,2-10_449_NaturalVideo
256,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,121.npy,PinkNoise,324,2-10,2-10_121_PinkNoise
257,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,68.npy,NaturalVideo,300,2-10,2-10_68_NaturalVideo
258,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,409.npy,NaturalVideo,300,2-10,2-10_409_NaturalVideo
259,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,678.npy,NaturalImages,318,2-10,2-10_678_NaturalImages
260,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,3.npy,NaturalVideo,300,2-10,2-10_3_NaturalVideo
261,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,301.npy,Gabor,300,2-10,2-10_301_Gabor
262,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,357.npy,NaturalVideo,300,2-10,2-10_357_NaturalVideo
263,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,458.npy,NaturalVideo,300,2-10,2-10_458_NaturalVideo
264,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,476.npy,NaturalVideo,300,2-10,2-10_476_NaturalVideo
265,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,94.npy,NaturalVideo,300,2-10,2-10_94_NaturalVideo
266,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,110.npy,NaturalVideo,300,2-10,2-10_110_NaturalVideo
267,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,487.npy,NaturalVideo,300,2-10,2-10_487_NaturalVideo
268,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,461.npy,NaturalVideo,300,2-10,2-10_461_NaturalVideo
269,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,202.npy,NaturalVideo,300,2-10,2-10_202_NaturalVideo
270,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,524.npy,NaturalVideo,300,2-10,2-10_524_NaturalVideo
271,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,371.npy,PinkNoise,324,2-10,2-10_371_PinkNoise
272,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,164.npy,NaturalVideo,300,2-10,2-10_164_NaturalVideo
273,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,124.npy,NaturalVideo,300,2-10,2-10_124_NaturalVideo
274,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,503.npy,NaturalVideo,300,2-10,2-10_503_NaturalVideo
275,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,364.npy,NaturalVideo,300,2-10,2-10_364_NaturalVideo
276,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,255.npy,Gabor,300,2-10,2-10_255_Gabor
277,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,346.npy,NaturalVideo,300,2-10,2-10_346_NaturalVideo
278,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,392.npy,NaturalVideo,300,2-10,2-10_392_NaturalVideo
279,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,690.npy,NaturalImages,313,2-10,2-10_690_NaturalImages
280,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,82.npy,NaturalVideo,300,2-10,2-10_82_NaturalVideo
281,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,158.npy,Gabor,300,2-10,2-10_158_Gabor
282,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,597.npy,NaturalVideo,300,2-10,2-10_597_NaturalVideo
283,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,332.npy,NaturalVideo,300,2-10,2-10_332_NaturalVideo
284,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,719.npy,NaturalImages,317,2-10,2-10_719_NaturalImages
285,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,373.npy,Gabor,300,2-10,2-10_373_Gabor
286,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,653.npy,NaturalVideo,300,2-10,2-10_653_NaturalVideo
287,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,558.npy,NaturalVideo,300,2-10,2-10_558_NaturalVideo
288,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,646.npy,NaturalVideo,300,2-10,2-10_646_NaturalVideo
289,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,598.npy,Gabor,300,2-10,2-10_598_Gabor
290,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,412.npy,PinkNoise,324,2-10,2-10_412_PinkNoise
291,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,111.npy,Gabor,300,2-10,2-10_111_Gabor
292,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,425.npy,NaturalVideo,300,2-10,2-10_425_NaturalVideo
293,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,7.npy,NaturalVideo,300,2-10,2-10_7_NaturalVideo
294,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,455.npy,PinkNoise,324,2-10,2-10_455_PinkNoise
295,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,178.npy,NaturalVideo,300,2-10,2-10_178_NaturalVideo
296,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,365.npy,NaturalVideo,300,2-10,2-10_365_NaturalVideo
297,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,656.npy,NaturalVideo,300,2-10,2-10_656_NaturalVideo
298,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,577.npy,Gabor,300,2-10,2-10_577_Gabor
299,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,311.npy,NaturalVideo,300,2-10,2-10_311_NaturalVideo
300,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,352.npy,NaturalVideo,300,2-10,2-10_352_NaturalVideo
301,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,52.npy,NaturalVideo,300,2-10,2-10_52_NaturalVideo
302,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,369.npy,NaturalVideo,300,2-10,2-10_369_NaturalVideo
303,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,435.npy,Gabor,300,2-10,2-10_435_Gabor
304,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,333.npy,NaturalVideo,300,2-10,2-10_333_NaturalVideo
305,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,264.npy,NaturalVideo,300,2-10,2-10_264_NaturalVideo
306,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,705.npy,NaturalImages,317,2-10,2-10_705_NaturalImages
307,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,322.npy,NaturalVideo,300,2-10,2-10_322_NaturalVideo
308,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,278.npy,NaturalVideo,300,2-10,2-10_278_NaturalVideo
309,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,171.npy,NaturalVideo,300,2-10,2-10_171_NaturalVideo
310,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,670.npy,NaturalImages,313,2-10,2-10_670_NaturalImages
311,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,166.npy,Gabor,300,2-10,2-10_166_Gabor
312,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,119.npy,Gabor,300,2-10,2-10_119_Gabor
313,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,528.npy,NaturalVideo,300,2-10,2-10_528_NaturalVideo
314,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,91.npy,NaturalVideo,300,2-10,2-10_91_NaturalVideo
315,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,576.npy,NaturalVideo,300,2-10,2-10_576_NaturalVideo
316,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,689.npy,NaturalImages,317,2-10,2-10_689_NaturalImages
317,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,93.npy,NaturalVideo,300,2-10,2-10_93_NaturalVideo
318,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,248.npy,NaturalVideo,300,2-10,2-10_248_NaturalVideo
319,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,475.npy,Gabor,300,2-10,2-10_475_Gabor
320,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,472.npy,NaturalVideo,300,2-10,2-10_472_NaturalVideo
321,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,8.npy,Gabor,300,2-10,2-10_8_Gabor
322,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,128.npy,Gabor,300,2-10,2-10_128_Gabor
323,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,74.npy,NaturalVideo,300,2-10,2-10_74_NaturalVideo
324,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,173.npy,NaturalVideo,300,2-10,2-10_173_NaturalVideo
325,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,484.npy,PinkNoise,324,2-10,2-10_484_PinkNoise
326,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,366.npy,NaturalVideo,300,2-10,2-10_366_NaturalVideo
327,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,489.npy,PinkNoise,324,2-10,2-10_489_PinkNoise
328,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,634.npy,NaturalVideo,300,2-10,2-10_634_NaturalVideo
329,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,637.npy,NaturalVideo,300,2-10,2-10_637_NaturalVideo
330,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,189.npy,NaturalVideo,300,2-10,2-10_189_NaturalVideo
331,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,180.npy,NaturalVideo,300,2-10,2-10_180_NaturalVideo
332,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,39.npy,NaturalVideo,300,2-10,2-10_39_NaturalVideo
333,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,384.npy,NaturalVideo,300,2-10,2-10_384_NaturalVideo
334,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,377.npy,NaturalVideo,300,2-10,2-10_377_NaturalVideo
335,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,253.npy,PinkNoise,324,2-10,2-10_253_PinkNoise
336,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,594.npy,NaturalVideo,300,2-10,2-10_594_NaturalVideo
337,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,175.npy,NaturalVideo,300,2-10,2-10_175_NaturalVideo
338,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,473.npy,NaturalVideo,300,2-10,2-10_473_NaturalVideo
339,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,220.npy,Gabor,300,2-10,2-10_220_Gabor
340,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,340.npy,NaturalVideo,300,2-10,2-10_340_NaturalVideo
341,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,283.npy,PinkNoise,324,2-10,2-10_283_PinkNoise
342,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,293.npy,NaturalVideo,300,2-10,2-10_293_NaturalVideo
343,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,26.npy,NaturalVideo,300,2-10,2-10_26_NaturalVideo
344,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,231.npy,NaturalVideo,300,2-10,2-10_231_NaturalVideo
345,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,353.npy,NaturalVideo,300,2-10,2-10_353_NaturalVideo
346,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,474.npy,NaturalVideo,300,2-10,2-10_474_NaturalVideo
347,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,315.npy,NaturalVideo,300,2-10,2-10_315_NaturalVideo
348,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,129.npy,NaturalVideo,300,2-10,2-10_129_NaturalVideo
349,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,547.npy,PinkNoise,324,2-10,2-10_547_PinkNoise
350,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,682.npy,NaturalImages,313,2-10,2-10_682_NaturalImages
351,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,514.npy,NaturalVideo,300,2-10,2-10_514_NaturalVideo
352,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,126.npy,NaturalVideo,300,2-10,2-10_126_NaturalVideo
353,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,486.npy,NaturalVideo,300,2-10,2-10_486_NaturalVideo
354,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,592.npy,NaturalVideo,300,2-10,2-10_592_NaturalVideo
355,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,468.npy,NaturalVideo,300,2-10,2-10_468_NaturalVideo
356,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,162.npy,PinkNoise,324,2-10,2-10_162_PinkNoise
357,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,143.npy,NaturalVideo,300,2-10,2-10_143_NaturalVideo
358,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,181.npy,NaturalVideo,300,2-10,2-10_181_NaturalVideo
359,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,160.npy,NaturalVideo,300,2-10,2-10_160_NaturalVideo
360,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,649.npy,NaturalVideo,300,2-10,2-10_649_NaturalVideo
361,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,344.npy,PinkNoise,324,2-10,2-10_344_PinkNoise
362,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,497.npy,PinkNoise,324,2-10,2-10_497_PinkNoise
363,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,280.npy,NaturalVideo,300,2-10,2-10_280_NaturalVideo
364,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,223.npy,NaturalVideo,300,2-10,2-10_223_NaturalVideo
365,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,565.npy,NaturalVideo,300,2-10,2-10_565_NaturalVideo
366,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,318.npy,PinkNoise,324,2-10,2-10_318_PinkNoise
367,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,236.npy,PinkNoise,324,2-10,2-10_236_PinkNoise
368,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,623.npy,PinkNoise,324,2-10,2-10_623_PinkNoise
369,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,499.npy,Gabor,300,2-10,2-10_499_Gabor
370,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,659.npy,NaturalVideo,300,2-10,2-10_659_NaturalVideo
371,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,633.npy,NaturalVideo,300,2-10,2-10_633_NaturalVideo
372,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,490.npy,NaturalVideo,300,2-10,2-10_490_NaturalVideo
373,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,522.npy,NaturalVideo,300,2-10,2-10_522_NaturalVideo
374,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,349.npy,NaturalVideo,300,2-10,2-10_349_NaturalVideo
375,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,635.npy,NaturalVideo,300,2-10,2-10_635_NaturalVideo
376,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,666.npy,NaturalImages,313,2-10,2-10_666_NaturalImages
377,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,193.npy,NaturalVideo,300,2-10,2-10_193_NaturalVideo
378,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,578.npy,NaturalVideo,300,2-10,2-10_578_NaturalVideo
379,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,388.npy,Gabor,300,2-10,2-10_388_Gabor
380,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,191.npy,NaturalVideo,300,2-10,2-10_191_NaturalVideo
381,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,688.npy,NaturalImages,318,2-10,2-10_688_NaturalImages
382,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,323.npy,NaturalVideo,300,2-10,2-10_323_NaturalVideo
383,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,80.npy,PinkNoise,324,2-10,2-10_80_PinkNoise
384,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,717.npy,NaturalImages,317,2-10,2-10_717_NaturalImages
385,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,512.npy,NaturalVideo,300,2-10,2-10_512_NaturalVideo
386,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,617.npy,NaturalVideo,300,2-10,2-10_617_NaturalVideo
387,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,362.npy,NaturalVideo,300,2-10,2-10_362_NaturalVideo
388,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,259.npy,NaturalVideo,300,2-10,2-10_259_NaturalVideo
389,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,640.npy,NaturalVideo,300,2-10,2-10_640_NaturalVideo
390,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,625.npy,NaturalVideo,300,2-10,2-10_625_NaturalVideo
391,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,351.npy,NaturalVideo,300,2-10,2-10_351_NaturalVideo
392,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,213.npy,NaturalVideo,300,2-10,2-10_213_NaturalVideo
393,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,219.npy,NaturalVideo,300,2-10,2-10_219_NaturalVideo
394,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,116.npy,NaturalVideo,300,2-10,2-10_116_NaturalVideo
395,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,595.npy,NaturalVideo,300,2-10,2-10_595_NaturalVideo
396,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,108.npy,NaturalVideo,300,2-10,2-10_108_NaturalVideo
