,recording,file,label,valid_frames
266,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,575.npy,NaturalVideo,300
267,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,69.npy,NaturalVideo,300
268,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,118.npy,NaturalVideo,300
269,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,98.npy,NaturalVideo,300
270,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,469.npy,NaturalVideo,300
271,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,182.npy,Gabor,300
272,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,309.npy,NaturalVideo,300
273,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,66.npy,NaturalVideo,300
274,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,231.npy,NaturalVideo,300
275,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,70.npy,NaturalVideo,300
276,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,266.npy,NaturalVideo,300
277,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,373.npy,Gabor,300
278,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,313.npy,NaturalVideo,300
279,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,284.npy,NaturalVideo,300
280,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,644.npy,NaturalVideo,300
281,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,659.npy,NaturalVideo,300
282,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,13.npy,NaturalVideo,300
283,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,616.npy,NaturalVideo,300
284,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,421.npy,Gabor,300
285,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,267.npy,NaturalVideo,300
286,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,545.npy,NaturalVideo,300
287,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,538.npy,NaturalVideo,300
288,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,367.npy,NaturalVideo,300
289,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,332.npy,NaturalVideo,300
290,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,229.npy,NaturalVideo,300
291,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,116.npy,NaturalVideo,300
292,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,485.npy,NaturalVideo,300
293,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,474.npy,NaturalVideo,300
294,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,601.npy,NaturalVideo,300
295,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,612.npy,PinkNoise,324
296,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,300.npy,NaturalVideo,300
297,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,719.npy,NaturalImages,317
298,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,662.npy,NaturalImages,318
299,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,262.npy,NaturalVideo,300
300,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,326.npy,NaturalVideo,300
301,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,20.npy,NaturalVideo,300
302,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,539.npy,NaturalVideo,300
303,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,51.npy,Gabor,300
304,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,331.npy,NaturalVideo,300
305,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,481.npy,NaturalVideo,300
306,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,387.npy,NaturalVideo,300
307,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,280.npy,NaturalVideo,300
308,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,570.npy,NaturalVideo,300
309,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,171.npy,NaturalVideo,300
310,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,642.npy,NaturalVideo,300
311,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,40.npy,NaturalVideo,300
312,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,573.npy,NaturalVideo,300
313,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,450.npy,NaturalVideo,300
314,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,86.npy,NaturalVideo,300
315,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,101.npy,NaturalVideo,300
316,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,247.npy,PinkNoise,324
317,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,396.npy,NaturalVideo,300
318,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,706.npy,NaturalImages,319
319,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,121.npy,PinkNoise,324
320,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,204.npy,NaturalVideo,300
321,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,75.npy,NaturalVideo,300
322,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,52.npy,NaturalVideo,300
323,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,111.npy,Gabor,300
324,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,234.npy,NaturalVideo,300
325,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,24.npy,NaturalVideo,300
326,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,253.npy,PinkNoise,324
327,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,428.npy,PinkNoise,324
328,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,546.npy,Gabor,300
329,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,114.npy,NaturalVideo,300
330,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,502.npy,NaturalVideo,300
331,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,416.npy,NaturalVideo,300
332,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,632.npy,NaturalVideo,300
333,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,635.npy,NaturalVideo,300
334,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,621.npy,NaturalVideo,300
335,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,643.npy,Gabor,300
336,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,417.npy,NaturalVideo,300
337,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,84.npy,NaturalVideo,300
338,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,222.npy,NaturalVideo,300
339,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,606.npy,NaturalVideo,300
340,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,6.npy,NaturalVideo,300
341,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,188.npy,NaturalVideo,300
342,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,605.npy,NaturalVideo,300
343,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,432.npy,NaturalVideo,300
344,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,62.npy,NaturalVideo,300
345,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,431.npy,NaturalVideo,300
346,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,517.npy,NaturalVideo,300
347,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,447.npy,NaturalVideo,300
348,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,569.npy,NaturalVideo,300
349,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,31.npy,NaturalVideo,300
350,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,319.npy,Gabor,300
351,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,362.npy,NaturalVideo,300
352,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,674.npy,NaturalImages,318
353,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,395.npy,NaturalVideo,300
354,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,151.npy,Gabor,300
355,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,336.npy,NaturalVideo,300
356,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,277.npy,NaturalVideo,300
357,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,446.npy,NaturalVideo,300
358,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,294.npy,NaturalVideo,300
359,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,376.npy,NaturalVideo,300
360,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,620.npy,PinkNoise,324
361,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,205.npy,NaturalVideo,300
362,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,457.npy,NaturalVideo,300
363,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,160.npy,NaturalVideo,300
364,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,164.npy,NaturalVideo,300
365,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,90.npy,NaturalVideo,300
366,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,537.npy,NaturalVideo,300
367,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,372.npy,NaturalVideo,300
368,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,323.npy,NaturalVideo,300
369,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,32.npy,NaturalVideo,300
370,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,96.npy,NaturalVideo,300
371,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,519.npy,NaturalVideo,300
372,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,577.npy,Gabor,300
373,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,449.npy,NaturalVideo,300
374,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,206.npy,NaturalVideo,300
375,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,223.npy,NaturalVideo,300
376,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,611.npy,NaturalVideo,300
377,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,304.npy,NaturalVideo,300
378,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,487.npy,NaturalVideo,300
379,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,287.npy,NaturalVideo,300
380,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,130.npy,NaturalVideo,300
381,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,595.npy,NaturalVideo,300
382,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,161.npy,NaturalVideo,300
383,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,145.npy,Gabor,300
384,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,688.npy,NaturalImages,318
385,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,23.npy,NaturalVideo,300
386,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,259.npy,NaturalVideo,300
387,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,503.npy,NaturalVideo,300
388,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,154.npy,PinkNoise,324
389,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,299.npy,NaturalVideo,300
390,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,342.npy,NaturalVideo,300
391,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,482.npy,PinkNoise,324
392,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,403.npy,NaturalVideo,300
393,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,193.npy,NaturalVideo,300
394,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,463.npy,NaturalVideo,300
395,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,64.npy,NaturalVideo,300
396,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,228.npy,NaturalVideo,300
397,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,631.npy,NaturalVideo,300
398,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,200.npy,NaturalVideo,300
399,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,224.npy,NaturalVideo,300
400,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,104.npy,NaturalVideo,300
401,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,10.npy,Gabor,300
402,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,210.npy,NaturalVideo,300
403,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,338.npy,NaturalVideo,300
404,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,58.npy,NaturalVideo,300
405,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,384.npy,NaturalVideo,300
406,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,617.npy,NaturalVideo,300
407,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,275.npy,PinkNoise,324
408,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,418.npy,NaturalVideo,300
409,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,149.npy,NaturalVideo,300
410,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,235.npy,Gabor,300
411,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,131.npy,NaturalVideo,300
412,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,127.npy,NaturalVideo,300
413,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,99.npy,NaturalVideo,300
414,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,682.npy,NaturalImages,313
415,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,513.npy,NaturalVideo,300
416,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,356.npy,NaturalVideo,300
417,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,656.npy,NaturalVideo,300
418,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,107.npy,NaturalVideo,300
419,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,634.npy,NaturalVideo,300
420,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,407.npy,NaturalVideo,300
421,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,212.npy,NaturalVideo,300
422,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,246.npy,NaturalVideo,300
423,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,298.npy,NaturalVideo,300
424,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,37.npy,NaturalVideo,300
425,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,4.npy,NaturalVideo,300
426,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,201.npy,NaturalVideo,300
427,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,256.npy,Gabor,300
428,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,655.npy,NaturalVideo,300
429,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,690.npy,NaturalImages,313
430,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,654.npy,NaturalVideo,300
431,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,276.npy,Gabor,300
432,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,129.npy,NaturalVideo,300
433,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,303.npy,NaturalVideo,300
434,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,492.npy,NaturalVideo,300
435,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,547.npy,PinkNoise,324
436,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,173.npy,NaturalVideo,300
437,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,523.npy,NaturalVideo,300
438,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,596.npy,NaturalVideo,300
439,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,85.npy,NaturalVideo,300
440,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,281.npy,NaturalVideo,300
441,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,29.npy,NaturalVideo,300
442,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,625.npy,NaturalVideo,300
443,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,694.npy,NaturalImages,319
444,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,525.npy,NaturalVideo,300
445,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,648.npy,NaturalVideo,300
446,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,712.npy,NaturalImages,313
447,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,381.npy,NaturalVideo,300
448,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,144.npy,Gabor,300
449,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,423.npy,NaturalVideo,300
450,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,509.npy,NaturalVideo,300
451,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,73.npy,NaturalVideo,300
452,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,715.npy,NaturalImages,322
453,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,25.npy,NaturalVideo,300
454,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,504.npy,NaturalVideo,300
455,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,500.npy,NaturalVideo,300
456,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,368.npy,NaturalVideo,300
457,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,549.npy,PinkNoise,324
458,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,459.npy,NaturalVideo,300
459,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,581.npy,NaturalVideo,300
460,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,7.npy,NaturalVideo,300
461,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,670.npy,NaturalImages,313
462,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,555.npy,NaturalVideo,300
463,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,318.npy,PinkNoise,324
464,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,713.npy,NaturalImages,318
465,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,226.npy,NaturalVideo,300
466,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,153.npy,NaturalVideo,300
467,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,566.npy,NaturalVideo,300
468,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,528.npy,NaturalVideo,300
469,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,89.npy,NaturalVideo,300
470,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,580.npy,NaturalVideo,300
471,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,564.npy,Gabor,300
472,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,398.npy,NaturalVideo,300
473,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,103.npy,NaturalVideo,300
474,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,263.npy,NaturalVideo,300
475,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,488.npy,NaturalVideo,300
476,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,133.npy,NaturalVideo,300
477,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,108.npy,NaturalVideo,300
478,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,295.npy,NaturalVideo,300
479,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,286.npy,NaturalVideo,300
480,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,211.npy,NaturalVideo,300
481,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,462.npy,NaturalVideo,300
482,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,645.npy,NaturalVideo,300
483,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,600.npy,Gabor,300
484,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,296.npy,PinkNoise,324
485,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,404.npy,Gabor,300
486,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,669.npy,NaturalImages,318
487,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,388.npy,Gabor,300
488,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,109.npy,NaturalVideo,300
489,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,689.npy,NaturalImages,317
490,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,707.npy,NaturalImages,322
491,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,697.npy,NaturalImages,322
492,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,516.npy,NaturalVideo,300
493,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,128.npy,Gabor,300
494,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,53.npy,NaturalVideo,300
495,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,438.npy,NaturalVideo,300
496,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,491.npy,NaturalVideo,300
497,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,140.npy,NaturalVideo,300
498,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,530.npy,NaturalVideo,300
499,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,30.npy,NaturalVideo,300
500,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,460.npy,NaturalVideo,300
501,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,82.npy,NaturalVideo,300
502,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,379.npy,NaturalVideo,300
503,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,370.npy,NaturalVideo,300
504,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,165.npy,PinkNoise,324
505,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,225.npy,NaturalVideo,300
506,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,184.npy,NaturalVideo,300
507,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,490.npy,NaturalVideo,300
508,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,677.npy,NaturalImages,318
509,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,273.npy,NaturalVideo,300
510,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,249.npy,PinkNoise,324
511,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,448.npy,Gabor,300
512,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,506.npy,NaturalVideo,300
513,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,534.npy,NaturalVideo,300
514,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,664.npy,NaturalImages,319
515,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,597.npy,NaturalVideo,300
516,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,593.npy,PinkNoise,324
517,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,615.npy,PinkNoise,324
518,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,197.npy,PinkNoise,324
519,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,289.npy,NaturalVideo,300
520,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,480.npy,NaturalVideo,300
521,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,56.npy,NaturalVideo,300
522,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,695.npy,NaturalImages,322
523,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,189.npy,NaturalVideo,300
524,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,36.npy,NaturalVideo,300
525,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,274.npy,NaturalVideo,300
526,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,213.npy,NaturalVideo,300
527,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,554.npy,NaturalVideo,300
528,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,493.npy,PinkNoise,324
529,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,363.npy,NaturalVideo,300
530,dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,159.npy,NaturalVideo,300
